Year, Pace (seconds), Total Time (seconds), Total Time (minutes)
2021, 599, 7846, 130.77
2021, 600, 7860, 131.00
2021, 600, 7860, 131.00
2021, 600, 7860, 131.00
2021, 601, 7873, 131.22
2021, 601, 7873, 131.22
2021, 601, 7873, 131.22
2021, 601, 7873, 131.22
2021, 601, 7873, 131.22
2021, 602, 7886, 131.43
2021, 602, 7886, 131.43
2021, 602, 7886, 131.43
2021, 602, 7886, 131.43
2021, 603, 7899, 131.65
2021, 603, 7899, 131.65
2021, 603, 7899, 131.65
2021, 604, 7912, 131.87
2021, 604, 7912, 131.87
2021, 604, 7912, 131.87
2021, 604, 7912, 131.87
2021, 605, 7925, 132.08
2021, 605, 7925, 132.08
2021, 605, 7925, 132.08
2021, 606, 7938, 132.30
2021, 606, 7938, 132.30
2021, 606, 7938, 132.30
2021, 606, 7938, 132.30
2021, 606, 7938, 132.30
2021, 606, 7938, 132.30
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 607, 7951, 132.52
2021, 608, 7964, 132.73
2021, 608, 7964, 132.73
2021, 608, 7964, 132.73
2021, 608, 7964, 132.73
2021, 608, 7964, 132.73
2021, 609, 7977, 132.95
2021, 609, 7977, 132.95
2021, 609, 7977, 132.95
2021, 609, 7977, 132.95
2021, 609, 7977, 132.95
2021, 609, 7977, 132.95
2021, 609, 7977, 132.95
2021, 610, 7991, 133.18
2021, 610, 7991, 133.18
2021, 610, 7991, 133.18
2021, 610, 7991, 133.18
2021, 611, 8004, 133.40
2021, 611, 8004, 133.40
2021, 611, 8004, 133.40
2021, 611, 8004, 133.40
2021, 611, 8004, 133.40
2021, 612, 8017, 133.62
2021, 612, 8017, 133.62
2021, 612, 8017, 133.62
2021, 612, 8017, 133.62
2021, 612, 8017, 133.62
2021, 613, 8030, 133.83
2021, 613, 8030, 133.83
2021, 614, 8043, 134.05
2021, 614, 8043, 134.05
2021, 614, 8043, 134.05
2021, 614, 8043, 134.05
2021, 614, 8043, 134.05
2021, 615, 8056, 134.27
2021, 615, 8056, 134.27
2021, 615, 8056, 134.27
2021, 615, 8056, 134.27
2021, 615, 8056, 134.27
2021, 615, 8056, 134.27
2021, 616, 8069, 134.48
2021, 617, 8082, 134.70
2021, 617, 8082, 134.70
2021, 617, 8082, 134.70
2021, 617, 8082, 134.70
2021, 618, 8095, 134.92
2021, 618, 8095, 134.92
2021, 618, 8095, 134.92
2021, 618, 8095, 134.92
2021, 618, 8095, 134.92
2021, 618, 8095, 134.92
2021, 619, 8108, 135.13
2021, 619, 8108, 135.13
2021, 619, 8108, 135.13
2021, 619, 8108, 135.13
2021, 619, 8108, 135.13
2021, 620, 8122, 135.37
2021, 620, 8122, 135.37
2021, 620, 8122, 135.37
2021, 620, 8122, 135.37
2021, 620, 8122, 135.37
2021, 621, 8135, 135.58
2021, 621, 8135, 135.58
2021, 622, 8148, 135.80
2021, 622, 8148, 135.80
2021, 622, 8148, 135.80
2021, 624, 8174, 136.23
2021, 624, 8174, 136.23
2021, 624, 8174, 136.23
2021, 625, 8187, 136.45
2021, 625, 8187, 136.45
2021, 625, 8187, 136.45
2021, 625, 8187, 136.45
2021, 625, 8187, 136.45
2021, 625, 8187, 136.45
2021, 626, 8200, 136.67
2021, 626, 8200, 136.67
2021, 626, 8200, 136.67
2021, 626, 8200, 136.67
2021, 626, 8200, 136.67
2021, 626, 8200, 136.67
2021, 626, 8200, 136.67
2021, 627, 8213, 136.88
2021, 627, 8213, 136.88
2021, 627, 8213, 136.88
2021, 627, 8213, 136.88
2021, 627, 8213, 136.88
2021, 627, 8213, 136.88
2021, 627, 8213, 136.88
2021, 627, 8213, 136.88
2021, 628, 8226, 137.10
2021, 628, 8226, 137.10
2021, 628, 8226, 137.10
2021, 628, 8226, 137.10
2021, 628, 8226, 137.10
2021, 629, 8239, 137.32
2021, 629, 8239, 137.32
2021, 629, 8239, 137.32
2021, 629, 8239, 137.32
2021, 630, 8253, 137.55
2021, 630, 8253, 137.55
2021, 630, 8253, 137.55
2021, 630, 8253, 137.55
2021, 631, 8266, 137.77
2021, 631, 8266, 137.77
2021, 631, 8266, 137.77
2021, 632, 8279, 137.98
2021, 632, 8279, 137.98
2021, 632, 8279, 137.98
2021, 633, 8292, 138.20
2021, 633, 8292, 138.20
2021, 633, 8292, 138.20
2021, 633, 8292, 138.20
2021, 633, 8292, 138.20
2021, 633, 8292, 138.20
2021, 633, 8292, 138.20
2021, 633, 8292, 138.20
2021, 634, 8305, 138.42
2021, 634, 8305, 138.42
2021, 634, 8305, 138.42
2021, 635, 8318, 138.63
2021, 635, 8318, 138.63
2021, 635, 8318, 138.63
2021, 635, 8318, 138.63
2021, 635, 8318, 138.63
2021, 636, 8331, 138.85
2021, 636, 8331, 138.85
2021, 636, 8331, 138.85
2021, 636, 8331, 138.85
2021, 637, 8344, 139.07
2021, 637, 8344, 139.07
2021, 637, 8344, 139.07
2021, 638, 8357, 139.28
2021, 638, 8357, 139.28
2021, 638, 8357, 139.28
2021, 638, 8357, 139.28
2021, 638, 8357, 139.28
2021, 638, 8357, 139.28
2021, 639, 8370, 139.50
2021, 639, 8370, 139.50
2021, 639, 8370, 139.50
2021, 639, 8370, 139.50
2021, 639, 8370, 139.50
2021, 639, 8370, 139.50
2021, 640, 8384, 139.73
2021, 640, 8384, 139.73
2021, 641, 8397, 139.95
2021, 641, 8397, 139.95
2021, 641, 8397, 139.95
2021, 641, 8397, 139.95
2021, 641, 8397, 139.95
2021, 641, 8397, 139.95
2021, 641, 8397, 139.95
2021, 642, 8410, 140.17
2021, 642, 8410, 140.17
2021, 642, 8410, 140.17
2021, 642, 8410, 140.17
2021, 642, 8410, 140.17
2021, 642, 8410, 140.17
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 643, 8423, 140.38
2021, 644, 8436, 140.60
2021, 644, 8436, 140.60
2021, 644, 8436, 140.60
2021, 645, 8449, 140.82
2021, 645, 8449, 140.82
2021, 645, 8449, 140.82
2021, 645, 8449, 140.82
2021, 646, 8462, 141.03
2021, 646, 8462, 141.03
2021, 646, 8462, 141.03
2021, 646, 8462, 141.03
2021, 646, 8462, 141.03
2021, 647, 8475, 141.25
2021, 647, 8475, 141.25
2021, 648, 8488, 141.47
2021, 648, 8488, 141.47
2021, 649, 8501, 141.68
2021, 650, 8515, 141.92
2021, 650, 8515, 141.92
2021, 650, 8515, 141.92
2021, 651, 8528, 142.13
2021, 651, 8528, 142.13
2021, 651, 8528, 142.13
2021, 652, 8541, 142.35
2021, 652, 8541, 142.35
2021, 652, 8541, 142.35
2021, 652, 8541, 142.35
2021, 652, 8541, 142.35
2021, 652, 8541, 142.35
2021, 653, 8554, 142.57
2021, 653, 8554, 142.57
2021, 653, 8554, 142.57
2021, 653, 8554, 142.57
2021, 653, 8554, 142.57
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 654, 8567, 142.78
2021, 655, 8580, 143.00
2021, 655, 8580, 143.00
2021, 656, 8593, 143.22
2021, 656, 8593, 143.22
2021, 656, 8593, 143.22
2021, 656, 8593, 143.22
2021, 657, 8606, 143.43
2021, 657, 8606, 143.43
2021, 657, 8606, 143.43
2021, 657, 8606, 143.43
2021, 658, 8619, 143.65
2021, 658, 8619, 143.65
2021, 659, 8632, 143.87
2021, 659, 8632, 143.87
2021, 659, 8632, 143.87
2021, 659, 8632, 143.87
2021, 659, 8632, 143.87
2021, 660, 8646, 144.10
2021, 660, 8646, 144.10
2021, 660, 8646, 144.10
2021, 660, 8646, 144.10
2021, 660, 8646, 144.10
2021, 661, 8659, 144.32
2021, 661, 8659, 144.32
2021, 662, 8672, 144.53
2021, 662, 8672, 144.53
2021, 662, 8672, 144.53
2021, 662, 8672, 144.53
2021, 662, 8672, 144.53
2021, 662, 8672, 144.53
2021, 662, 8672, 144.53
2021, 663, 8685, 144.75
2021, 663, 8685, 144.75
2021, 663, 8685, 144.75
2021, 663, 8685, 144.75
2021, 663, 8685, 144.75
2021, 663, 8685, 144.75
2021, 664, 8698, 144.97
2021, 664, 8698, 144.97
2021, 665, 8711, 145.18
2021, 665, 8711, 145.18
2021, 665, 8711, 145.18
2021, 665, 8711, 145.18
2021, 665, 8711, 145.18
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 666, 8724, 145.40
2021, 667, 8737, 145.62
2021, 668, 8750, 145.83
2021, 668, 8750, 145.83
2021, 668, 8750, 145.83
2021, 668, 8750, 145.83
2021, 668, 8750, 145.83
2021, 668, 8750, 145.83
2021, 668, 8750, 145.83
2021, 669, 8763, 146.05
2021, 669, 8763, 146.05
2021, 669, 8763, 146.05
2021, 670, 8777, 146.28
2021, 671, 8790, 146.50
2021, 672, 8803, 146.72
2021, 672, 8803, 146.72
2021, 673, 8816, 146.93
2021, 674, 8829, 147.15
2021, 674, 8829, 147.15
2021, 674, 8829, 147.15
2021, 674, 8829, 147.15
2021, 674, 8829, 147.15
2021, 674, 8829, 147.15
2021, 674, 8829, 147.15
2021, 675, 8842, 147.37
2021, 675, 8842, 147.37
2021, 675, 8842, 147.37
2021, 675, 8842, 147.37
2021, 675, 8842, 147.37
2021, 675, 8842, 147.37
2021, 676, 8855, 147.58
2021, 676, 8855, 147.58
2021, 676, 8855, 147.58
2021, 676, 8855, 147.58
2021, 676, 8855, 147.58
2021, 676, 8855, 147.58
2021, 676, 8855, 147.58
2021, 677, 8868, 147.80
2021, 677, 8868, 147.80
2021, 677, 8868, 147.80
2021, 678, 8881, 148.02
2021, 678, 8881, 148.02
2021, 678, 8881, 148.02
2021, 679, 8894, 148.23
2021, 679, 8894, 148.23
2021, 679, 8894, 148.23
2021, 679, 8894, 148.23
2021, 679, 8894, 148.23
2021, 680, 8908, 148.47
2021, 680, 8908, 148.47
2021, 680, 8908, 148.47
2021, 680, 8908, 148.47
2021, 681, 8921, 148.68
2021, 681, 8921, 148.68
2021, 682, 8934, 148.90
2021, 682, 8934, 148.90
2021, 682, 8934, 148.90
2021, 682, 8934, 148.90
2021, 682, 8934, 148.90
2021, 682, 8934, 148.90
2021, 683, 8947, 149.12
2021, 683, 8947, 149.12
2021, 683, 8947, 149.12
2021, 683, 8947, 149.12
2021, 684, 8960, 149.33
2021, 684, 8960, 149.33
2021, 684, 8960, 149.33
2021, 685, 8973, 149.55
2021, 685, 8973, 149.55
2021, 685, 8973, 149.55
2021, 685, 8973, 149.55
2021, 686, 8986, 149.77
2021, 687, 8999, 149.98
2021, 687, 8999, 149.98
2021, 687, 8999, 149.98
2021, 688, 9012, 150.20
2021, 690, 9039, 150.65
2021, 691, 9052, 150.87
2021, 691, 9052, 150.87
2021, 692, 9065, 151.08
2021, 692, 9065, 151.08
2021, 692, 9065, 151.08
2021, 693, 9078, 151.30
2021, 693, 9078, 151.30
2021, 693, 9078, 151.30
2021, 694, 9091, 151.52
2021, 694, 9091, 151.52
2021, 694, 9091, 151.52
2021, 694, 9091, 151.52
2021, 695, 9104, 151.73
2021, 695, 9104, 151.73
2021, 695, 9104, 151.73
2021, 696, 9117, 151.95
2021, 696, 9117, 151.95
2021, 697, 9130, 152.17
2021, 697, 9130, 152.17
2021, 697, 9130, 152.17
2021, 698, 9143, 152.38
2021, 698, 9143, 152.38
2021, 698, 9143, 152.38
2021, 698, 9143, 152.38
2021, 698, 9143, 152.38
2021, 699, 9156, 152.60
2021, 699, 9156, 152.60
2021, 699, 9156, 152.60
2021, 699, 9156, 152.60
2021, 699, 9156, 152.60
2021, 700, 9170, 152.83
2021, 700, 9170, 152.83
2021, 700, 9170, 152.83
2021, 700, 9170, 152.83
2021, 700, 9170, 152.83
2021, 701, 9183, 153.05
2021, 701, 9183, 153.05
2021, 702, 9196, 153.27
2021, 702, 9196, 153.27
2021, 702, 9196, 153.27
2021, 703, 9209, 153.48
2021, 703, 9209, 153.48
2021, 703, 9209, 153.48
2021, 704, 9222, 153.70
2021, 704, 9222, 153.70
2021, 704, 9222, 153.70
2021, 705, 9235, 153.92
2021, 705, 9235, 153.92
2021, 706, 9248, 154.13
2021, 706, 9248, 154.13
2021, 706, 9248, 154.13
2021, 707, 9261, 154.35
2021, 707, 9261, 154.35
2021, 708, 9274, 154.57
2021, 708, 9274, 154.57
2021, 708, 9274, 154.57
2021, 708, 9274, 154.57
2021, 708, 9274, 154.57
2021, 709, 9287, 154.78
2021, 709, 9287, 154.78
2021, 710, 9301, 155.02
2021, 710, 9301, 155.02
2021, 710, 9301, 155.02
2021, 712, 9327, 155.45
2021, 712, 9327, 155.45
2021, 712, 9327, 155.45
2021, 713, 9340, 155.67
2021, 713, 9340, 155.67
2021, 713, 9340, 155.67
2021, 714, 9353, 155.88
2021, 714, 9353, 155.88
2021, 715, 9366, 156.10
2021, 715, 9366, 156.10
2021, 715, 9366, 156.10
2021, 715, 9366, 156.10
2021, 716, 9379, 156.32
2021, 716, 9379, 156.32
2021, 717, 9392, 156.53
2021, 717, 9392, 156.53
2021, 717, 9392, 156.53
2021, 717, 9392, 156.53
2021, 718, 9405, 156.75
2021, 718, 9405, 156.75
2021, 718, 9405, 156.75
2021, 719, 9418, 156.97
2021, 720, 9432, 157.20
2021, 720, 9432, 157.20
2021, 720, 9432, 157.20
2021, 720, 9432, 157.20
2021, 721, 9445, 157.42
2021, 721, 9445, 157.42
2021, 721, 9445, 157.42
2021, 721, 9445, 157.42
2021, 722, 9458, 157.63
2021, 722, 9458, 157.63
2021, 723, 9471, 157.85
2021, 723, 9471, 157.85
2021, 723, 9471, 157.85
2021, 724, 9484, 158.07
2021, 724, 9484, 158.07
2021, 724, 9484, 158.07
2021, 725, 9497, 158.28
2021, 725, 9497, 158.28
2021, 726, 9510, 158.50
2021, 726, 9510, 158.50
2021, 726, 9510, 158.50
2021, 726, 9510, 158.50
2021, 727, 9523, 158.72
2021, 727, 9523, 158.72
2021, 727, 9523, 158.72
2021, 727, 9523, 158.72
2021, 727, 9523, 158.72
2021, 727, 9523, 158.72
2021, 727, 9523, 158.72
2021, 727, 9523, 158.72
2021, 729, 9549, 159.15
2021, 729, 9549, 159.15
2021, 729, 9549, 159.15
2021, 729, 9549, 159.15
2021, 729, 9549, 159.15
2021, 730, 9563, 159.38
2021, 731, 9576, 159.60
2021, 732, 9589, 159.82
2021, 732, 9589, 159.82
2021, 732, 9589, 159.82
2021, 732, 9589, 159.82
2021, 733, 9602, 160.03
2021, 733, 9602, 160.03
2021, 735, 9628, 160.47
2021, 735, 9628, 160.47
2021, 735, 9628, 160.47
2021, 736, 9641, 160.68
2021, 737, 9654, 160.90
2021, 737, 9654, 160.90
2021, 738, 9667, 161.12
2021, 738, 9667, 161.12
2021, 738, 9667, 161.12
2021, 738, 9667, 161.12
2021, 739, 9680, 161.33
2021, 740, 9694, 161.57
2021, 741, 9707, 161.78
2021, 741, 9707, 161.78
2021, 741, 9707, 161.78
2021, 742, 9720, 162.00
2021, 742, 9720, 162.00
2021, 742, 9720, 162.00
2021, 742, 9720, 162.00
2021, 742, 9720, 162.00
2021, 743, 9733, 162.22
2021, 743, 9733, 162.22
2021, 743, 9733, 162.22
2021, 743, 9733, 162.22
2021, 743, 9733, 162.22
2021, 744, 9746, 162.43
2021, 744, 9746, 162.43
2021, 744, 9746, 162.43
2021, 745, 9759, 162.65
2021, 746, 9772, 162.87
2021, 746, 9772, 162.87
2021, 748, 9798, 163.30
2021, 748, 9798, 163.30
2021, 748, 9798, 163.30
2021, 748, 9798, 163.30
2021, 748, 9798, 163.30
2021, 749, 9811, 163.52
2021, 750, 9825, 163.75
2021, 750, 9825, 163.75
2021, 750, 9825, 163.75
2021, 751, 9838, 163.97
2021, 751, 9838, 163.97
2021, 752, 9851, 164.18
2021, 752, 9851, 164.18
2021, 752, 9851, 164.18
2021, 753, 9864, 164.40
2021, 753, 9864, 164.40
2021, 754, 9877, 164.62
2021, 754, 9877, 164.62
2021, 754, 9877, 164.62
2021, 755, 9890, 164.83
2021, 755, 9890, 164.83
2021, 755, 9890, 164.83
2021, 755, 9890, 164.83
2021, 755, 9890, 164.83
2021, 755, 9890, 164.83
2021, 757, 9916, 165.27
2021, 761, 9969, 166.15
2021, 761, 9969, 166.15
2021, 761, 9969, 166.15
2021, 761, 9969, 166.15
2021, 761, 9969, 166.15
2021, 761, 9969, 166.15
2021, 762, 9982, 166.37
2021, 763, 9995, 166.58
2021, 767, 10047, 167.45
2021, 767, 10047, 167.45
2021, 768, 10060, 167.67
2021, 769, 10073, 167.88
2021, 769, 10073, 167.88
2021, 771, 10100, 168.33
2021, 771, 10100, 168.33
2021, 772, 10113, 168.55
2021, 772, 10113, 168.55
2021, 772, 10113, 168.55
2021, 775, 10152, 169.20
2021, 775, 10152, 169.20
2021, 775, 10152, 169.20
2021, 775, 10152, 169.20
2021, 775, 10152, 169.20
2021, 776, 10165, 169.42
2021, 777, 10178, 169.63
2021, 777, 10178, 169.63
2021, 778, 10191, 169.85
2021, 779, 10204, 170.07
2021, 780, 10218, 170.30
2021, 780, 10218, 170.30
2021, 781, 10231, 170.52
2021, 782, 10244, 170.73
2021, 782, 10244, 170.73
2021, 782, 10244, 170.73
2021, 783, 10257, 170.95
2021, 783, 10257, 170.95
2021, 786, 10296, 171.60
2021, 787, 10309, 171.82
2021, 787, 10309, 171.82
2021, 788, 10322, 172.03
2021, 788, 10322, 172.03
2021, 788, 10322, 172.03
2021, 789, 10335, 172.25
2021, 789, 10335, 172.25
2021, 789, 10335, 172.25
2021, 790, 10349, 172.48
2021, 791, 10362, 172.70
2021, 791, 10362, 172.70
2021, 791, 10362, 172.70
2021, 794, 10401, 173.35
2021, 794, 10401, 173.35
2021, 795, 10414, 173.57
2021, 795, 10414, 173.57
2021, 797, 10440, 174.00
2021, 799, 10466, 174.43
2021, 800, 10480, 174.67
2021, 801, 10493, 174.88
2021, 801, 10493, 174.88
2021, 802, 10506, 175.10
2021, 802, 10506, 175.10
2021, 803, 10519, 175.32
2021, 803, 10519, 175.32
2021, 803, 10519, 175.32
2021, 803, 10519, 175.32
2021, 804, 10532, 175.53
2021, 806, 10558, 175.97
2021, 806, 10558, 175.97
2021, 810, 10611, 176.85
2021, 810, 10611, 176.85
2021, 811, 10624, 177.07
2021, 812, 10637, 177.28
2021, 812, 10637, 177.28
2021, 813, 10650, 177.50
2021, 815, 10676, 177.93
2021, 815, 10676, 177.93
2021, 815, 10676, 177.93
2021, 815, 10676, 177.93
2021, 816, 10689, 178.15
2021, 816, 10689, 178.15
2021, 817, 10702, 178.37
2021, 817, 10702, 178.37
2021, 817, 10702, 178.37
2021, 817, 10702, 178.37
2021, 821, 10755, 179.25
2021, 824, 10794, 179.90
2021, 824, 10794, 179.90
2021, 825, 10807, 180.12
2021, 825, 10807, 180.12
2021, 826, 10820, 180.33
2021, 827, 10833, 180.55
2021, 829, 10859, 180.98
2021, 830, 10873, 181.22
2021, 833, 10912, 181.87
2021, 835, 10938, 182.30
2021, 838, 10977, 182.95
2021, 838, 10977, 182.95
2021, 838, 10977, 182.95
2021, 846, 11082, 184.70
2021, 848, 11108, 185.13
2021, 850, 11135, 185.58
2021, 850, 11135, 185.58
2021, 851, 11148, 185.80
2021, 851, 11148, 185.80
2021, 854, 11187, 186.45
2021, 855, 11200, 186.67
2021, 856, 11213, 186.88
2021, 856, 11213, 186.88
2021, 856, 11213, 186.88
2021, 857, 11226, 187.10
2021, 858, 11239, 187.32
2021, 858, 11239, 187.32
2021, 858, 11239, 187.32
2021, 858, 11239, 187.32
2021, 858, 11239, 187.32
2021, 864, 11318, 188.63
2021, 868, 11370, 189.50
2021, 871, 11410, 190.17
2021, 872, 11423, 190.38
2021, 876, 11475, 191.25
2021, 876, 11475, 191.25
2021, 878, 11501, 191.68
2021, 880, 11528, 192.13
2021, 880, 11528, 192.13
2021, 881, 11541, 192.35
2021, 881, 11541, 192.35
2021, 881, 11541, 192.35
2021, 886, 11606, 193.43
2021, 889, 11645, 194.08
2021, 890, 11659, 194.32
2021, 892, 11685, 194.75
2021, 893, 11698, 194.97
2021, 899, 11776, 196.27
2021, 911, 11934, 198.90
2021, 914, 11973, 199.55
2021, 924, 12104, 201.73
2021, 924, 12104, 201.73
2021, 929, 12169, 202.82
2021, 929, 12169, 202.82
2021, 939, 12300, 205.00
2021, 939, 12300, 205.00
2021, 939, 12300, 205.00
2021, 939, 12300, 205.00
2021, 949, 12431, 207.18
2021, 954, 12497, 208.28
2021, 954, 12497, 208.28
2021, 956, 12523, 208.72
2021, 960, 12576, 209.60
2021, 964, 12628, 210.47
2021, 964, 12628, 210.47
2021, 969, 12693, 211.55
2021, 972, 12733, 212.22
2021, 972, 12733, 212.22
2021, 989, 12955, 215.92
2021, 995, 13034, 217.23
2021, 996, 13047, 217.45
2021, 998, 13073, 217.88
2021, 1015, 13296, 221.60
2021, 1032, 13519, 225.32
2021, 1032, 13519, 225.32
2021, 1037, 13584, 226.40
2021, 1079, 14134, 235.57
2021, 1122, 14698, 244.97
2021, 1124, 14724, 245.40
2021, 1136, 14881, 248.02
2022, 306, 4008, 66.80
2022, 307, 4021, 67.02
2022, 310, 4061, 67.68
2022, 316, 4139, 68.98
2022, 320, 4192, 69.87
2022, 321, 4205, 70.08
2022, 321, 4205, 70.08
2022, 324, 4244, 70.73
2022, 327, 4283, 71.38
2022, 333, 4362, 72.70
2022, 334, 4375, 72.92
2022, 336, 4401, 73.35
2022, 337, 4414, 73.57
2022, 345, 4519, 75.32
2022, 346, 4532, 75.53
2022, 347, 4545, 75.75
2022, 355, 4650, 77.50
2022, 357, 4676, 77.93
2022, 358, 4689, 78.15
2022, 364, 4768, 79.47
2022, 366, 4794, 79.90
2022, 367, 4807, 80.12
2022, 367, 4807, 80.12
2022, 369, 4833, 80.55
2022, 369, 4833, 80.55
2022, 372, 4873, 81.22
2022, 375, 4912, 81.87
2022, 383, 5017, 83.62
2022, 384, 5030, 83.83
2022, 385, 5043, 84.05
2022, 386, 5056, 84.27
2022, 387, 5069, 84.48
2022, 387, 5069, 84.48
2022, 388, 5082, 84.70
2022, 389, 5095, 84.92
2022, 389, 5095, 84.92
2022, 389, 5095, 84.92
2022, 391, 5122, 85.37
2022, 392, 5135, 85.58
2022, 392, 5135, 85.58
2022, 393, 5148, 85.80
2022, 394, 5161, 86.02
2022, 395, 5174, 86.23
2022, 397, 5200, 86.67
2022, 399, 5226, 87.10
2022, 400, 5240, 87.33
2022, 400, 5240, 87.33
2022, 401, 5253, 87.55
2022, 401, 5253, 87.55
2022, 403, 5279, 87.98
2022, 403, 5279, 87.98
2022, 405, 5305, 88.42
2022, 405, 5305, 88.42
2022, 408, 5344, 89.07
2022, 408, 5344, 89.07
2022, 410, 5371, 89.52
2022, 410, 5371, 89.52
2022, 413, 5410, 90.17
2022, 414, 5423, 90.38
2022, 414, 5423, 90.38
2022, 414, 5423, 90.38
2022, 415, 5436, 90.60
2022, 415, 5436, 90.60
2022, 415, 5436, 90.60
2022, 416, 5449, 90.82
2022, 417, 5462, 91.03
2022, 418, 5475, 91.25
2022, 419, 5488, 91.47
2022, 426, 5580, 93.00
2022, 426, 5580, 93.00
2022, 426, 5580, 93.00
2022, 426, 5580, 93.00
2022, 426, 5580, 93.00
2022, 429, 5619, 93.65
2022, 430, 5633, 93.88
2022, 431, 5646, 94.10
2022, 431, 5646, 94.10
2022, 431, 5646, 94.10
2022, 432, 5659, 94.32
2022, 433, 5672, 94.53
2022, 436, 5711, 95.18
2022, 438, 5737, 95.62
2022, 438, 5737, 95.62
2022, 438, 5737, 95.62
2022, 439, 5750, 95.83
2022, 440, 5764, 96.07
2022, 440, 5764, 96.07
2022, 441, 5777, 96.28
2022, 441, 5777, 96.28
2022, 441, 5777, 96.28
2022, 442, 5790, 96.50
2022, 442, 5790, 96.50
2022, 442, 5790, 96.50
2022, 442, 5790, 96.50
2022, 442, 5790, 96.50
2022, 443, 5803, 96.72
2022, 443, 5803, 96.72
2022, 444, 5816, 96.93
2022, 444, 5816, 96.93
2022, 444, 5816, 96.93
2022, 445, 5829, 97.15
2022, 445, 5829, 97.15
2022, 445, 5829, 97.15
2022, 445, 5829, 97.15
2022, 446, 5842, 97.37
2022, 446, 5842, 97.37
2022, 447, 5855, 97.58
2022, 447, 5855, 97.58
2022, 447, 5855, 97.58
2022, 447, 5855, 97.58
2022, 448, 5868, 97.80
2022, 448, 5868, 97.80
2022, 449, 5881, 98.02
2022, 449, 5881, 98.02
2022, 450, 5895, 98.25
2022, 450, 5895, 98.25
2022, 451, 5908, 98.47
2022, 451, 5908, 98.47
2022, 452, 5921, 98.68
2022, 452, 5921, 98.68
2022, 453, 5934, 98.90
2022, 453, 5934, 98.90
2022, 454, 5947, 99.12
2022, 454, 5947, 99.12
2022, 454, 5947, 99.12
2022, 454, 5947, 99.12
2022, 455, 5960, 99.33
2022, 455, 5960, 99.33
2022, 455, 5960, 99.33
2022, 455, 5960, 99.33
2022, 456, 5973, 99.55
2022, 456, 5973, 99.55
2022, 457, 5986, 99.77
2022, 457, 5986, 99.77
2022, 457, 5986, 99.77
2022, 457, 5986, 99.77
2022, 458, 5999, 99.98
2022, 458, 5999, 99.98
2022, 458, 5999, 99.98
2022, 458, 5999, 99.98
2022, 459, 6012, 100.20
2022, 460, 6026, 100.43
2022, 460, 6026, 100.43
2022, 460, 6026, 100.43
2022, 460, 6026, 100.43
2022, 460, 6026, 100.43
2022, 461, 6039, 100.65
2022, 461, 6039, 100.65
2022, 461, 6039, 100.65
2022, 462, 6052, 100.87
2022, 462, 6052, 100.87
2022, 462, 6052, 100.87
2022, 463, 6065, 101.08
2022, 463, 6065, 101.08
2022, 463, 6065, 101.08
2022, 463, 6065, 101.08
2022, 463, 6065, 101.08
2022, 464, 6078, 101.30
2022, 464, 6078, 101.30
2022, 464, 6078, 101.30
2022, 464, 6078, 101.30
2022, 465, 6091, 101.52
2022, 465, 6091, 101.52
2022, 465, 6091, 101.52
2022, 465, 6091, 101.52
2022, 465, 6091, 101.52
2022, 466, 6104, 101.73
2022, 466, 6104, 101.73
2022, 466, 6104, 101.73
2022, 466, 6104, 101.73
2022, 466, 6104, 101.73
2022, 466, 6104, 101.73
2022, 467, 6117, 101.95
2022, 467, 6117, 101.95
2022, 467, 6117, 101.95
2022, 467, 6117, 101.95
2022, 468, 6130, 102.17
2022, 468, 6130, 102.17
2022, 468, 6130, 102.17
2022, 469, 6143, 102.38
2022, 469, 6143, 102.38
2022, 469, 6143, 102.38
2022, 469, 6143, 102.38
2022, 469, 6143, 102.38
2022, 470, 6157, 102.62
2022, 470, 6157, 102.62
2022, 470, 6157, 102.62
2022, 471, 6170, 102.83
2022, 471, 6170, 102.83
2022, 471, 6170, 102.83
2022, 471, 6170, 102.83
2022, 471, 6170, 102.83
2022, 471, 6170, 102.83
2022, 472, 6183, 103.05
2022, 472, 6183, 103.05
2022, 472, 6183, 103.05
2022, 472, 6183, 103.05
2022, 472, 6183, 103.05
2022, 473, 6196, 103.27
2022, 473, 6196, 103.27
2022, 473, 6196, 103.27
2022, 473, 6196, 103.27
2022, 474, 6209, 103.48
2022, 474, 6209, 103.48
